"","NGenes","PropDown","PropUp","Direction","PValue","FDR","PValue.Mixed","FDR.Mixed"
"REACTOME_CARGO_RECOGNITION_FOR_CLATHRIN_MEDIATED_ENDOCYTOSIS",101,0.138613861386139,0.247524752475248,"Up",0.2793,0.536201145038168,0.0333,0.0728498915401301
"REACTOME_DEACTIVATION_OF_THE_BETA_CATENIN_TRANSACTIVATING_COMPLEX",31,0.129032258064516,0.258064516129032,"Up",0.2794,0.536201145038168,0.0014,0.0205363636363636
"REACTOME_VEGFR2_MEDIATED_VASCULAR_PERMEABILITY",29,0.0689655172413793,0.275862068965517,"Up",0.2799,0.536201145038168,0.0493,0.0870545774647887
"REACTOME_ARMS_MEDIATED_ACTIVATION",5,0.2,0,"Down",0.2813,0.537857142857143,0.1683,0.198732941176471
"REACTOME_S_PHASE",144,0.270833333333333,0.0972222222222222,"Down",0.2832,0.53981669829222,0.0033,0.0287470085470085
"REACTOME_HIGHLY_CALCIUM_PERMEABLE_NICOTINIC_ACETYLCHOLINE_RECEPTORS",9,0.111111111111111,0,"Down",0.2834,0.53981669829222,0.7438,0.752746975806452
"REACTOME_SYNTHESIS_OF_IP3_AND_IP4_IN_THE_CYTOSOL",28,0.142857142857143,0.25,"Up",0.2841,0.540125378787879,0.0156,0.0531027210884354
"REACTOME_STIMULI_SENSING_CHANNELS",98,0.0714285714285714,0.163265306122449,"Up",0.2893,0.548040301318267,0.1123,0.145418064516129
"REACTOME_NGF_STIMULATED_TRANSCRIPTION",6,0,0.166666666666667,"Up",0.2898,0.548040301318267,0.4461,0.46698039624609
"REACTOME_POLB_DEPENDENT_LONG_PATCH_BASE_EXCISION_REPAIR",8,0.125,0,"Down",0.2899,0.548040301318267,0.3982,0.420339221871714
"REACTOME_SUMOYLATION_OF_SUMOYLATION_PROTEINS",33,0.242424242424242,0.0909090909090909,"Down",0.2918,0.550595864661654,0.0895,0.123702203856749
"REACTOME_MET_ACTIVATES_RAS_SIGNALING",10,0,0.2,"Up",0.2927,0.551258161350844,0.1102,0.14325207253886
"REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM",20,0.15,0.1,"Down",0.294,0.552670037453183,0.0386,0.0780326612903226
"REACTOME_UBIQUITIN_MEDIATED_DEGRADATION_OF_PHOSPHORYLATED_CDC25A",50,0.22,0.04,"Down",0.2946,0.552762990654206,0.1404,0.172597062423501
"REACTOME_SIGNALLING_TO_RAS",12,0,0.25,"Up",0.2956,0.553604850746269,0.2005,0.227660407239819
"REACTOME_CARDIAC_CONDUCTION",100,0.16,0.13,"Down",0.2968,0.554817504655494,0.0061,0.0372650306748466
"REACTOME_POLYMERASE_SWITCHING_ON_THE_C_STRAND_OF_THE_TELOMERE",25,0.2,0.12,"Down",0.2977,0.555465799256506,0.0065,0.0380929411764706
"REACTOME_RHO_GTPASES_ACTIVATE_PAKS",22,0.181818181818182,0.363636363636364,"Up",0.2983,0.555552875695733,0.0595,0.0970533333333333
"REACTOME_SIGNAL_ATTENUATION",9,0,0.333333333333333,"Up",0.2997,0.557127037037037,0.2511,0.277287348734873
"REACTOME_HDR_THROUGH_SINGLE_STRAND_ANNEALING_SSA",35,0.228571428571429,0.0571428571428571,"Down",0.3009,0.558035055350554,0.0399,0.0784498039215686
"REACTOME_REELIN_SIGNALLING_PATHWAY",5,0.2,0.2,"Up",0.3013,0.558035055350554,0.0182,0.0564167182662539
"REACTOME_FERTILIZATION",25,0.12,0.12,"Up",0.3046,0.562627573529412,0.1512,0.181959952038369
"REACTOME_NEGATIVE_REGULATION_OF_ACTIVITY_OF_TFAP2_AP_2_FAMILY_TRANSCRIPTION_FACTORS",9,0,0.111111111111111,"Up",0.3049,0.562627573529412,0.3128,0.339093952483801
"REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_CYTOCHROME_C_RELEASE",7,0.285714285714286,0.142857142857143,"Down",0.306,0.563621651376147,0.0191,0.0568052631578947
"REACTOME_CALCINEURIN_ACTIVATES_NFAT",10,0,0.3,"Up",0.3081,0.566450915750916,0.2225,0.248708017817372
"REACTOME_THE_RETINOID_CYCLE_IN_CONES_DAYLIGHT_VISION",6,0,0,"Up",0.31,0.568047810218978,0.7196,0.729725454545455
"REACTOME_GLYCOSAMINOGLYCAN_METABOLISM",122,0.188524590163934,0.155737704918033,"Down",0.3101,0.568047810218978,0.0073,0.0402154696132597
"REACTOME_ECM_PROTEOGLYCANS",47,0.25531914893617,0.0851063829787234,"Down",0.3108,0.568293260473588,0.1532,0.184146826347305
"REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_FRS2_AND_FRS3",6,0,0.166666666666667,"Up",0.3115,0.568537818181818,0.3879,0.410760970464135
"REACTOME_MYD88_MAL_TIRAP_CASCADE_INITIATED_ON_PLASMA_MEMBRANE",83,0.156626506024096,0.240963855421687,"Up",0.3123,0.568963702359347,0.0393,0.0782324752475247
"REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION_TERMINATION",63,0.301587301587302,0.111111111111111,"Down",0.3132,0.569569927536232,0.0118,0.0475685483870968
"REACTOME_LYSINE_CATABOLISM",12,0.0833333333333333,0.25,"Up",0.314,0.569992405063291,0.1988,0.226755681818182
"REACTOME_CROSSLINKING_OF_COLLAGEN_FIBRILS",16,0,0.125,"Up",0.3147,0.570232129963899,0.1581,0.189358233890215
"REACTOME_REGULATION_OF_LOCALIZATION_OF_FOXO_TRANSCRIPTION_FACTORS",12,0.166666666666667,0,"Down",0.3159,0.571375495495495,0.1563,0.1876495215311
"REACTOME_SHC_RELATED_EVENTS_TRIGGERED_BY_IGF1R",6,0,0.166666666666667,"Up",0.3171,0.572514748201439,0.5697,0.58719568788501
"REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES",47,0.212765957446809,0.0212765957446809,"Down",0.3178,0.572748653500898,0.198,0.226357403189066
"REACTOME_ARACHIDONIC_ACID_METABOLISM",51,0.137254901960784,0.117647058823529,"Up",0.3197,0.575140860215054,0.0016,0.0213178082191781
"REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION",128,0.28125,0.1171875,"Down",0.3219,0.578063327370304,0.0013,0.020241935483871
"REACTOME_POLYMERASE_SWITCHING",14,0.285714285714286,0.142857142857143,"Down",0.3249,0.582409642857143,0.003,0.0274240740740741
"REACTOME_DEGRADATION_OF_AXIN",53,0.207547169811321,0.0377358490566038,"Down",0.3263,0.583877005347594,0.131,0.16332149068323
"REACTOME_NEUREXINS_AND_NEUROLIGINS",31,0.129032258064516,0.0967741935483871,"Up",0.3295,0.588044404973357,0.1842,0.212513333333333
"REACTOME_SMOOTH_MUSCLE_CONTRACTION",34,0.176470588235294,0.264705882352941,"Up",0.3298,0.588044404973357,0.0086,0.0427074626865672
"REACTOME_FGFR2_ALTERNATIVE_SPLICING",17,0.294117647058824,0.0588235294117647,"Down",0.3315,0.589161415929204,0.1413,0.173156288156288
"REACTOME_AMINO_ACIDS_REGULATE_MTORC1",54,0.111111111111111,0.148148148148148,"Up",0.3316,0.589161415929204,0.0618,0.0991952
"REACTOME_EGFR_TRANSACTIVATION_BY_GASTRIN",6,0,0.166666666666667,"Up",0.3323,0.589362190812721,0.0489,0.0866526501766784
"REACTOME_PROTEIN_REPAIR",6,0.333333333333333,0.333333333333333,"Up",0.3344,0.591098429319372,7e-04,0.0167333333333333
"REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS",258,0.104651162790698,0.197674418604651,"Up",0.335,0.591098429319372,0.0385,0.0779874747474747
"REACTOME_TRANSCRIPTIONAL_REGULATION_OF_GRANULOPOIESIS",6,0.333333333333333,0.333333333333333,"Up",0.3352,0.591098429319372,3e-04,0.0132105263157895
"REACTOME_APOPTOTIC_EXECUTION_PHASE",49,0.285714285714286,0.244897959183673,"Down",0.3362,0.591098429319372,4e-04,0.0155793103448276
"REACTOME_APEX1_INDEPENDENT_RESOLUTION_OF_AP_SITES_VIA_THE_SINGLE_NUCLEOTIDE_REPLACEMENT_PATHWAY",7,0.142857142857143,0.285714285714286,"Down",0.3372,0.591098429319372,0.046,0.0834245931283906
"REACTOME_CITRIC_ACID_CYCLE_TCA_CYCLE",22,0.181818181818182,0.318181818181818,"Up",0.3374,0.591098429319372,0.0177,0.0560778481012658
"REACTOME_GPER1_SIGNALING",28,0.178571428571429,0.214285714285714,"Up",0.3374,0.591098429319372,0.0453,0.0823025362318841
"REACTOME_MAPK6_MAPK4_SIGNALING",72,0.222222222222222,0.0972222222222222,"Down",0.3383,0.591642857142857,0.0776,0.112335158501441
"REACTOME_ASYMMETRIC_LOCALIZATION_OF_PCP_PROTEINS",60,0.183333333333333,0.0666666666666667,"Down",0.3399,0.592900347222222,0.1829,0.211743252595156
"REACTOME_IONOTROPIC_ACTIVITY_OF_KAINATE_RECEPTORS",12,0.166666666666667,0.333333333333333,"Up",0.3402,0.592900347222222,0.0873,0.121834492350487
"REACTOME_SMAD2_SMAD3_SMAD4_HETEROTRIMER_REGULATES_TRANSCRIPTION",25,0.08,0.28,"Up",0.3419,0.593860824742268,0.088,0.122471289875173
"REACTOME_POST_TRANSLATIONAL_MODIFICATION_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS",86,0.104651162790698,0.13953488372093,"Up",0.3421,0.593860824742268,0.0467,0.0844190647482014
"REACTOME_OPSINS",8,0,0,"Down",0.3434,0.593860824742268,0.4153,0.437013626834381
"REACTOME_PEROXISOMAL_LIPID_METABOLISM",27,0.185185185185185,0.37037037037037,"Up",0.3442,0.593860824742268,0.0367,0.0766595833333333
"REACTOME_METABOLISM_OF_STEROIDS",126,0.158730158730159,0.222222222222222,"Up",0.3442,0.593860824742268,0.0067,0.038593063583815
"REACTOME_REGULATION_OF_RUNX3_EXPRESSION_AND_ACTIVITY",52,0.230769230769231,0.0576923076923077,"Down",0.3443,0.593860824742268,0.1079,0.141175228161669
"REACTOME_SIGNALING_BY_CSF3_G_CSF",22,0.136363636363636,0.227272727272727,"Up",0.3462,0.595265410958904,0.0249,0.0634172151898734
"REACTOME_ACETYLCHOLINE_NEUROTRANSMITTER_RELEASE_CYCLE",17,0.117647058823529,0.0588235294117647,"Down",0.3463,0.595265410958904,0.3274,0.353397204301075
"REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_CYCLE_GENES",7,0.142857142857143,0.285714285714286,"Up",0.3477,0.596650598290598,0.106,0.139415203145478
"REACTOME_GAP_FILLING_DNA_REPAIR_SYNTHESIS_AND_LIGATION_IN_GG_NER",21,0.19047619047619,0.0952380952380952,"Down",0.3489,0.596679931972789,0.0478,0.0854563279857398
"REACTOME_REGULATION_OF_RUNX2_EXPRESSION_AND_ACTIVITY",50,0.2,0.02,"Down",0.3492,0.596679931972789,0.176,0.205650523864959
"REACTOME_INTERLEUKIN_9_SIGNALING",6,0.166666666666667,0.166666666666667,"Up",0.3495,0.596679931972789,0.0366,0.0766595833333333
"REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS",65,0.184615384615385,0.0769230769230769,"Down",0.3534,0.601634237288136,0.1185,0.150727249683143
"REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_NUCLEUS",10,0,0.1,"Up",0.3536,0.601634237288136,0.7081,0.719516396761134
"REACTOME_RHO_GTPASES_ACTIVATE_KTN1",11,0,0.181818181818182,"Up",0.3543,0.601805414551607,0.4907,0.511008921161826
"REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE",38,0.157894736842105,0.131578947368421,"Down",0.3565,0.603500505902192,0.0849,0.119146013986014
"REACTOME_POTASSIUM_CHANNELS",98,0.142857142857143,0.102040816326531,"Down",0.3565,0.603500505902192,0.036,0.075986947368421
"REACTOME_DIGESTION_OF_DIETARY_LIPID",6,0.166666666666667,0,"Down",0.3577,0.604512794612795,0.5709,0.587829128205128
"REACTOME_FORMATION_OF_WDR5_CONTAINING_HISTONE_MODIFYING_COMPLEXES",37,0.108108108108108,0.216216216216216,"Up",0.3598,0.606021812080537,0.0609,0.0985377419354839
"REACTOME_SPERM_MOTILITY_AND_TAXES",9,0.111111111111111,0,"Up",0.3598,0.606021812080537,0.4228,0.444440837696335
"REACTOME_ELECTRIC_TRANSMISSION_ACROSS_GAP_JUNCTIONS",5,0.2,0.2,"Up",0.362,0.608706532663317,0.3233,0.349346609257266
"REACTOME_ORGANELLE_BIOGENESIS_AND_MAINTENANCE",204,0.205882352941176,0.147058823529412,"Down",0.3636,0.609511666666667,0.0048,0.0350661764705882
"REACTOME_SIALIC_ACID_METABOLISM",33,0.272727272727273,0.212121212121212,"Down",0.3637,0.609511666666667,2e-04,0.01255
"REACTOME_RUNX1_INTERACTS_WITH_CO_FACTORS_WHOSE_PRECISE_EFFECT_ON_RUNX1_TARGETS_IS_NOT_KNOWN",34,0.117647058823529,0.323529411764706,"Up",0.3643,0.609511666666667,0.0113,0.0475685483870968
"REACTOME_OTHER_INTERLEUKIN_SIGNALING",15,0.2,0.2,"Down",0.3683,0.614285099337748,0.0193,0.0568052631578947
"REACTOME_SCAVENGING_BY_CLASS_A_RECEPTORS",8,0.25,0.25,"Down",0.3696,0.614285099337748,0.011,0.0475685483870968
"REACTOME_O_GLYCOSYLATION_OF_TSR_DOMAIN_CONTAINING_PROTEINS",39,0.0769230769230769,0.205128205128205,"Up",0.3696,0.614285099337748,0.098,0.132002416107383
"REACTOME_ADENYLATE_CYCLASE_INHIBITORY_PATHWAY",14,0.0714285714285714,0.142857142857143,"Up",0.3696,0.614285099337748,0.4794,0.500277962577963
"REACTOME_INTEGRATION_OF_ENERGY_METABOLISM",77,0.12987012987013,0.155844155844156,"Up",0.3704,0.614597355371901,0.0566,0.0938449586776859
"REACTOME_MAPK_TARGETS_NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES",28,0.142857142857143,0.285714285714286,"Up",0.3725,0.615173743922204,0.0958,0.130085250338295
"REACTOME_ESTABLISHMENT_OF_SISTER_CHROMATID_COHESION",11,0.0909090909090909,0.272727272727273,"Up",0.373,0.615173743922204,0.0134,0.0509634980988593
"REACTOME_SYNTHESIS_OF_PROSTAGLANDINS_PG_AND_THROMBOXANES_TX",12,0.166666666666667,0,"Down",0.3731,0.615173743922204,0.6732,0.685438742393509
"REACTOME_RHOBTB3_ATPASE_CYCLE",10,0.3,0.1,"Down",0.374,0.615173743922204,0.084,0.11837893258427
"REACTOME_TRANSPORT_OF_NUCLEOSIDES_AND_FREE_PURINE_AND_PYRIMIDINE_BASES_ACROSS_THE_PLASMA_MEMBRANE",11,0.181818181818182,0.181818181818182,"Up",0.374,0.615173743922204,0.164,0.194688179669031
"REACTOME_VITAMIN_B5_PANTOTHENATE_METABOLISM",15,0.133333333333333,0.2,"Up",0.3749,0.615173743922204,0.0686,0.103646015037594
"REACTOME_PROGRAMMED_CELL_DEATH",133,0.210526315789474,0.338345864661654,"Up",0.3759,0.615173743922204,0.0019,0.0238128205128205
"REACTOME_SYNTHESIS_OF_5_EICOSATETRAENOIC_ACIDS",6,0.166666666666667,0,"Down",0.3762,0.615173743922204,0.4282,0.449647071129707
"REACTOME_SODIUM_CALCIUM_EXCHANGERS",13,0.153846153846154,0.230769230769231,"Up",0.3775,0.615173743922204,0.198,0.226357403189066
"REACTOME_GLYCOGEN_SYNTHESIS",6,0.166666666666667,0.166666666666667,"Up",0.3777,0.615173743922204,0.0618,0.0991952
"REACTOME_CARGO_CONCENTRATION_IN_THE_ER",32,0.28125,0.21875,"Down",0.378,0.615173743922204,0.0238,0.06275
"REACTOME_MTORC1_MEDIATED_SIGNALLING",24,0.166666666666667,0.166666666666667,"Up",0.3781,0.615173743922204,0.0348,0.0742874734607219
"REACTOME_CELLULAR_RESPONSE_TO_HYPOXIA",68,0.205882352941176,0.0441176470588235,"Down",0.3798,0.616940129449838,0.0586,0.0963675409836065
"REACTOME_RHOBTB1_GTPASE_CYCLE",22,0.0909090909090909,0.318181818181818,"Up",0.3806,0.617241033925687,0.0271,0.0654414457831325
"REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_PHOSPHORYLATION",89,0.191011235955056,0.112359550561798,"Down",0.3837,0.621265483870968,0.0144,0.0516190812720848
"REACTOME_LYSOSOME_VESICLE_BIOGENESIS",34,0.176470588235294,0.235294117647059,"Up",0.3856,0.623336876006441,0.0074,0.0405461538461538
"REACTOME_BETA_OXIDATION_OF_PRISTANOYL_COA",9,0.222222222222222,0.444444444444444,"Up",0.3872,0.624917363344051,0.0585,0.0963609195402299
"REACTOME_PHOSPHATE_BOND_HYDROLYSIS_BY_NUDT_PROTEINS",7,0.285714285714286,0.285714285714286,"Up",0.3888,0.625971474358974,0.0217,0.059066847826087
"REACTOME_REGULATION_OF_INSULIN_SECRETION",61,0.131147540983607,0.163934426229508,"Up",0.3891,0.625971474358974,0.038,0.0776004073319756
"REACTOME_O_LINKED_GLYCOSYLATION",107,0.252336448598131,0.186915887850467,"Down",0.3923,0.629018789808917,0.0042,0.0325515625
"REACTOME_FGFR2B_LIGAND_BINDING_AND_ACTIVATION",8,0,0.25,"Up",0.3931,0.629018789808917,0.5208,0.539559339525284
"REACTOME_CLEAVAGE_OF_THE_DAMAGED_PYRIMIDINE",8,0.125,0.25,"Down",0.3932,0.629018789808917,0.0384,0.0779421052631579
"REACTOME_RHO_GTPASES_ACTIVATE_CIT",7,0.285714285714286,0.428571428571429,"Up",0.3935,0.629018789808917,0.0292,0.0675063926940639
"REACTOME_REGULATION_OF_RAS_BY_GAPS",65,0.184615384615385,0.0461538461538462,"Down",0.3958,0.631689984101749,0.1621,0.193228266033254
"REACTOME_VLDL_CLEARANCE",5,0.2,0.4,"Up",0.3974,0.633237142857143,0.1998,0.227122310305776
"REACTOME_PTK6_REGULATES_RHO_GTPASES_RAS_GTPASE_AND_MAP_KINASES",13,0.153846153846154,0.230769230769231,"Up",0.3987,0.63430206022187,0.0022,0.0259655172413793
"REACTOME_P75NTR_REGULATES_AXONOGENESIS",9,0.111111111111111,0.111111111111111,"Up",0.3994,0.634410443037975,0.2778,0.305429102844639
"REACTOME_ACTIVATION_OF_THE_PHOTOTRANSDUCTION_CASCADE",8,0.125,0,"Down",0.402,0.636365777080063,0.2417,0.267198898678414
"REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS",186,0.0806451612903226,0.139784946236559,"Up",0.4027,0.636365777080063,0.0094,0.0436623255813954
"REACTOME_CYCLIN_A_CDK2_ASSOCIATED_EVENTS_AT_S_PHASE_ENTRY",70,0.257142857142857,0.0857142857142857,"Down",0.403,0.636365777080063,0.0265,0.0654414457831325
"REACTOME_MULTIFUNCTIONAL_ANION_EXCHANGERS",9,0.222222222222222,0,"Down",0.4033,0.636365777080063,0.6933,0.705190476190476
"REACTOME_COMMON_PATHWAY_OF_FIBRIN_CLOT_FORMATION",21,0.142857142857143,0.0952380952380952,"Down",0.4038,0.636365777080063,0.3957,0.418139578947368
"REACTOME_HORMONE_LIGAND_BINDING_RECEPTORS",11,0.0909090909090909,0,"Up",0.4055,0.638043573667712,0.6105,0.626038610827375
"REACTOME_ETHANOL_OXIDATION",9,0.222222222222222,0.111111111111111,"Down",0.4088,0.642230046948357,0.0082,0.0423968911917098
"REACTOME_GLYCOGEN_BREAKDOWN_GLYCOGENOLYSIS",14,0.142857142857143,0.214285714285714,"Down",0.4102,0.6434228125,0.0337,0.0731268398268398
"REACTOME_P38MAPK_EVENTS",7,0,0.285714285714286,"Up",0.4113,0.644141965678627,0.115,0.14809
"REACTOME_ADENYLATE_CYCLASE_ACTIVATING_PATHWAY",10,0.1,0,"Up",0.4163,0.65041399688958,0.7873,0.792777331995988
"REACTOME_CYTOSOLIC_SULFONATION_OF_SMALL_MOLECULES",20,0.15,0.15,"Down",0.4166,0.65041399688958,0.1692,0.19921101992966
"REACTOME_PEPTIDE_HORMONE_METABOLISM",63,0.142857142857143,0.174603174603175,"Up",0.4177,0.650887751937985,0.002,0.0244725
"REACTOME_MAP2K_AND_MAPK_ACTIVATION",39,0.179487179487179,0.307692307692308,"Up",0.4182,0.650887751937985,0.0115,0.0475685483870968
"REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION",295,0.135593220338983,0.203389830508475,"Up",0.422,0.655786068111455,0.0227,0.0606416
"REACTOME_HEDGEHOG_ON_STATE",80,0.1875,0.1,"Down",0.4239,0.65763549382716,0.1025,0.136323544973545
"REACTOME_INTERLEUKIN_17_SIGNALING",58,0.155172413793103,0.224137931034483,"Up",0.4245,0.65763549382716,0.0619,0.099197124600639
"REACTOME_RECEPTOR_TYPE_TYROSINE_PROTEIN_PHOSPHATASES",20,0.25,0.1,"Down",0.4277,0.660709230769231,0.0175,0.0559371428571429
"REACTOME_METABOLISM_OF_AMINE_DERIVED_HORMONES",18,0.166666666666667,0.222222222222222,"Up",0.4278,0.660709230769231,0.0028,0.0274240740740741
"REACTOME_NUCLEAR_EVENTS_MEDIATED_BY_NFE2L2",53,0.188679245283019,0.0377358490566038,"Down",0.4292,0.661853456221198,0.1751,0.205315654205607
"REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS",58,0.327586206896552,0.172413793103448,"Down",0.4308,0.663302147239264,0.0025,0.0267369565217391
"REACTOME_COPI_DEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC",92,0.228260869565217,0.108695652173913,"Down",0.4326,0.665053905053599,0.0101,0.0450455357142857
"REACTOME_THE_ACTIVATION_OF_ARYLSULFATASES",8,0.25,0.125,"Down",0.4356,0.667378148710167,0.0636,0.10063679245283
"REACTOME_ERYTHROPOIETIN_ACTIVATES_PHOSPHOINOSITIDE_3_KINASE_PI3K",12,0.0833333333333333,0.25,"Up",0.4357,0.667378148710167,0.0327,0.0720452747252747
"REACTOME_RHO_GTPASES_ACTIVATE_PKNS",22,0.0909090909090909,0.181818181818182,"Up",0.4365,0.667378148710167,0.0796,0.113915384615385
"REACTOME_TRANSPORT_OF_BILE_SALTS_AND_ORGANIC_ACIDS_METAL_IONS_AND_AMINE_COMPOUNDS",70,0.2,0.2,"Up",0.4377,0.667378148710167,0.0026,0.0269494736842105
"REACTOME_COBALAMIN_CBL_METABOLISM",7,0.285714285714286,0.142857142857143,"Down",0.438,0.667378148710167,0.007,0.0396465909090909
"REACTOME_CALCITONIN_LIKE_LIGAND_RECEPTORS",10,0,0.2,"Up",0.4381,0.667378148710167,0.0208,0.0581483333333333
"REACTOME_TRANSPORT_OF_RCBL_WITHIN_THE_BODY",6,0,0.166666666666667,"Up",0.4423,0.672756060606061,0.2833,0.310123227917121
"REACTOME_SULFIDE_OXIDATION_TO_SULFATE",5,0.4,0.4,"Up",0.4435,0.673560968229955,0.0011,0.0198905660377359
"REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM",54,0.148148148148148,0.185185185185185,"Up",0.4462,0.676223529411765,0.0056,0.0361831168831169
"REACTOME_REGULATION_OF_CYTOSKELETAL_REMODELING_AND_CELL_SPREADING_BY_IPP_COMPLEX_COMPONENTS",8,0.125,0.25,"Up",0.4466,0.676223529411765,0.0076,0.0414218579234973
"REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS",82,0.219512195121951,0.0853658536585366,"Down",0.4474,0.676414759036145,0.0669,0.103384451219512
"REACTOME_GENE_SILENCING_BY_RNA",40,0.225,0.1,"Down",0.4489,0.677662255639098,0.0204,0.0577158192090395
"REACTOME_SEROTONIN_RECEPTORS",11,0,0.181818181818182,"Up",0.4497,0.677850750750751,0.3515,0.375778274760383
"REACTOME_TRANSPORT_OF_SMALL_MOLECULES",655,0.140458015267176,0.186259541984733,"Up",0.4541,0.682495223880597,0.0117,0.0475685483870968
"REACTOME_VLDL_ASSEMBLY",5,0.2,0.6,"Up",0.4551,0.682495223880597,5e-04,0.0155793103448276
"REACTOME_LECTIN_PATHWAY_OF_COMPLEMENT_ACTIVATION",7,0,0,"Down",0.4551,0.682495223880597,0.9029,0.9029
"REACTOME_MAPK_FAMILY_SIGNALING_CASCADES",293,0.126279863481229,0.197952218430034,"Up",0.4555,0.682495223880597,0.0518,0.0895996557659208
"REACTOME_OREXIN_AND_NEUROPEPTIDES_FF_AND_QRFP_BIND_TO_THEIR_RESPECTIVE_RECEPTORS",8,0.125,0,"Down",0.4594,0.687313561847988,0.8502,0.8535506
"REACTOME_TRANSFERRIN_ENDOCYTOSIS_AND_RECYCLING",31,0,0.161290322580645,"Up",0.4601,0.687336607142857,0.1463,0.177336956521739
"REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_MULTIPLE_NUCLEOTIDE_PATCH_REPLACEMENT_PATHWAY",24,0.166666666666667,0.0833333333333333,"Down",0.4612,0.687531454005935,0.1171,0.149579415501906
"REACTOME_SYNTHESIS_OF_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI",17,0,0.117647058823529,"Up",0.4616,0.687531454005935,0.5971,0.612922494887525
"REACTOME_SENSORY_PERCEPTION_OF_TASTE",25,0.08,0.04,"Up",0.4631,0.688170710059172,0.1993,0.226924489795918
"REACTOME_GLI3_IS_PROCESSED_TO_GLI3R_BY_THE_PROTEASOME",56,0.196428571428571,0.0357142857142857,"Down",0.4634,0.688170710059172,0.1771,0.206695581395349
"REACTOME_GOLGI_TO_ER_RETROGRADE_TRANSPORT",125,0.24,0.128,"Down",0.4659,0.690861742983752,0.0217,0.059066847826087
"REACTOME_SUMOYLATION_OF_TRANSCRIPTION_COFACTORS",38,0.131578947368421,0.289473684210526,"Up",0.4715,0.697846539027982,0.0674,0.103384451219512
"REACTOME_SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3",613,0.172920065252855,0.243066884176183,"Up",0.472,0.697846539027982,0.0084,0.0427074626865672
"REACTOME_PYRUVATE_METABOLISM",24,0.25,0.208333333333333,"Down",0.4746,0.700659117647059,0.0592,0.0968786296900489
"REACTOME_SIGNALING_BY_HIPPO",20,0.15,0.3,"Up",0.4765,0.702431424375918,0.0613,0.0988665594855306
"REACTOME_INTRINSIC_PATHWAY_OF_FIBRIN_CLOT_FORMATION",23,0.173913043478261,0.130434782608696,"Down",0.4774,0.702726392961877,0.1693,0.19921101992966
"REACTOME_DEGRADATION_OF_CYSTEINE_AND_HOMOCYSTEINE",13,0.384615384615385,0.153846153846154,"Down",0.4791,0.704196486090776,0.029,0.0675063926940639
"REACTOME_ASSEMBLY_AND_CELL_SURFACE_PRESENTATION_OF_NMDA_RECEPTORS",5,0,0.2,"Up",0.4814,0.70654298245614,0.2355,0.260630429988975
"REACTOME_SYNTHESIS_OF_PE",12,0.166666666666667,0.416666666666667,"Up",0.4842,0.709615474452555,6e-04,0.0167333333333333
"REACTOME_FANCONI_ANEMIA_PATHWAY",36,0.138888888888889,0.0555555555555556,"Down",0.4862,0.710910917030568,0.0592,0.0968786296900489
"REACTOME_TERMINAL_PATHWAY_OF_COMPLEMENT",8,0,0,"Down",0.4865,0.710910917030568,0.833,0.837118918918919
"REACTOME_ACTIVATION_OF_RAC1_DOWNSTREAM_OF_NMDARS",6,0.166666666666667,0.166666666666667,"Down",0.491,0.715987518142235,0.092,0.125773569482289
"REACTOME_EUKARYOTIC_TRANSLATION_TERMINATION",6,0,0,"Down",0.4914,0.715987518142235,0.176,0.205650523864959
"REACTOME_SUMOYLATION_OF_RNA_BINDING_PROTEINS",45,0.2,0.133333333333333,"Down",0.4934,0.717257018813314,0.0911,0.12539670781893
"REACTOME_SPHINGOLIPID_DE_NOVO_BIOSYNTHESIS",24,0.208333333333333,0.166666666666667,"Down",0.4937,0.717257018813314,0.0124,0.0492039682539683
